course_code,course_name,professor,year,term,n_respondents,Course_Rating,Instructor_Rating,Rigor,Readings,Syllabus,Diverse Perspectives,Discussions,Assignments,Workload,Insights,Time Management,Discussion Diversity,Feedback,Availability,Respect,This course would benefit from more (or less) emphasis on issues of diverse perspectives.,This course would benefit from more (or less) emphasis on international perspectives.,The instructor effectively manages class discussion.,Class lectures clarified the subject material.,Materials Diversity,Sessions,gender
DPI 622,Media Manipulation and Disinformation Campaigns,"Donovan, Joan",2022,Fall,19,3.95,4.38,4.11,4.32,4.42,4.43,4.06,4.48,2.95,4.64,3.85,4.42,4.11,4.43,4.85,,,,,4.06,3.9,F
API-121,Macroeconomic Theory and Policy,"Dynan, Karen",2018,Fall,32,4.03,4.03,4.25,4.25,4.56,3.78,3.97,4.16,3.34,4.22,4.25,4.5,4.03,4.5,4.81,3.66,3.94,4.16,4.16,,,F
API-121,Macroeconomic Theory and Policy,"Dynan, Karen",2017,Fall,24,4.46,4.58,4.25,4.25,4.74,4.17,4.25,4.65,2.83,4.42,4.21,4.67,4.46,4.75,4.87,3.58,3.75,4.33,4.42,,,F
API-121,"Recessions, Growth, and Macroeconomic Policy","Dynan, Karen",2021,Fall,39,4.62,4.69,4.59,4.79,4.84,4.46,4.47,4.81,3.13,4.74,4.58,4.71,4.63,4.87,4.95,3.42,3.42,4.29,4.71,,,F
API-121,"Recessions, Growth, and Macroeconomic Policy","Dynan, Karen",2020,Fall,30,4.47,4.69,4.6,4.63,4.63,4.33,4.77,4.77,3.33,4.53,4.7,4.77,4.37,4.67,4.93,3.4,3.77,4.7,4.72,,,F
API-121,Macroeconomic Theory and Policy,"Dynan, Karen",2019,Fall,19,4.47,4.58,4.42,4.53,4.68,3.74,4.47,4.47,3.37,4.53,4.53,4.89,4.63,4.74,4.89,3.58,3.79,4.53,4.68,,,F
API 121,"Recessions, Growth, and Macroeconomic Policy","Dynan, Karen",2022,Fall,45,4.56,4.67,4.58,4.65,4.72,4.54,4.51,4.62,3.43,4.67,4.58,4.8,4.63,4.83,4.89,,,,,4.65,4.63,F
API-202,Empirical Methods II,"Dynarski, Susan",2008,Spring,32,3.56,3.51,3.97,2.97,4.06,,3.71,3.97,3.83,3.68,4,3.35,3.45,4.12,3.38,3.27,3.53,3.53,3.85,,,F
DPI-662,"Digital Government: Technology, Policy, and Public Service","Eaves, David",2019,Fall,76,4.53,4.75,4.29,4.51,4.72,4.27,4.54,4.32,3.09,4.78,4.78,4.59,4.54,4.57,4.75,3.47,3.48,4.68,4.64,,,M
DPI-662,"Digital Government: Technology, Policy, and Public Service","Eaves, David",2018,Fall,81,3.95,4.36,3.79,4.05,4.21,4.06,4.11,3.73,3.02,4.44,4.52,4.26,4,4.01,4.47,3.43,3.41,4.41,4.19,,,M
DPI-671M,Disrupting Bureaucracy: Understanding Recent Efforts in Digital,"Eaves, David",2019,Spring,22,4.14,4.32,4,3.82,4.09,4,4.41,4,3.14,4.64,4.41,4.55,3.77,4.05,4.77,3.41,3.14,4.45,4.14,,,M
DPI-662,"Digital Government: Technology, Policy, and Public Service","Eaves, David",2017,Fall,69,3.84,4.19,3.74,4.04,4.1,3.78,3.64,3.8,2.94,4.41,3.93,4.13,4.03,4.03,4.46,3.5,3.4,3.86,3.93,,,M
DPI-671M,Disrupting Bureaucracy: Understanding Recent Efforts in Digital,"Eaves, David",2018,Spring,23,4.22,4.41,4.04,4.22,4.48,4.04,4.35,4.13,3.26,4.5,4.36,4.41,4.23,4.29,4.68,3.26,3.18,4.45,4.35,,,M
DPI-662,"Digital Government: Technology, Policy, and Public Service","Eaves, David",2016,Fall,70,3.94,4.25,3.43,3.93,4.09,3.72,3.78,3.78,2.72,4.52,4.2,4.22,3.75,4.45,4.67,3.42,3.6,3.99,4.15,,,M
DPI-671M,Disrupting Bureaucracy: Understanding Recent Efforts in Digital,"Eaves, David",2017,Spring,21,3.9,4.29,3.57,4.1,4.1,4,4.1,3.71,3,4.29,3.95,4.05,3.71,4.3,4.62,3.33,3.1,4.05,3.9,,,M
DPI-662,"Digital Government: Technology, Policy, and Public Service","Eaves, David",2021,Fall,69,4.14,4.49,4.13,4.27,4.41,4.22,4.19,4.04,3.25,4.49,4.3,4.37,4.19,4.62,4.7,3.54,3.44,4.28,4.38,,,M
DPI-671M,Disrupting Bureaucracy: Understanding Recent Efforts in Digital,"Eaves, David",2022,Spring,22,4.36,4.57,4.18,4.23,4.43,4.09,4.45,4.48,2.86,4.59,4.55,4.5,4.32,4.5,4.55,3.32,3.14,4.5,4.29,,,M
DPI-662,"Digital Government: Technology, Policy, and Public Service","Eaves, David",2020,Fall,72,4.58,4.78,4.57,4.44,4.58,4.53,4.68,4.46,3.25,4.85,4.78,4.79,4.69,4.79,4.89,3.24,3.19,4.75,4.67,,,M
DPI-671M,Disrupting Bureaucracy: Understanding Recent Efforts in Digital,"Eaves, David",2021,Spring,21,4.48,4.67,4.48,4.52,4.62,4.14,4.81,4.48,3.43,4.71,4.71,4.76,4.48,4.76,4.86,3.29,3.1,4.57,4.76,,,M
DPI-662,"Technology, Policy, and Public Service Innovation - an Introduction","Eaves, David",2016,Spring,50,4.1,4.49,3.76,4.14,4.22,,4.18,3.98,3.12,4.64,4.3,4.48,4.2,4.74,4.8,3.36,3.5,4.18,4.2,,,M
NPS-202,"Accountability and Policy: Challenges in the Public, Nonprofit, and","Ebrahim, Alnoor",2007,Fall,15,4.53,4.6,4.6,4.6,4.87,,4.47,4.53,3.27,4.73,4.67,4.93,4.87,4.93,5,3.53,3.53,4.4,4.53,,,M
MLD-802,Leading and Governing High Performing Nonprofit Organizations,"Ebrahim, Alnoor",2010,Spring,9,4.44,4.33,4.22,4.56,4.63,,4.22,4.11,4,3.78,4.33,4.63,3.44,4.63,4.78,3.67,4.22,4.33,4.11,,,M
SUP-201,Poverty and Social Policy,"Edin, Kathryn",2012,Fall,28,4.33,4.44,4.48,4.44,4.65,,4.31,4.41,4.56,4.48,4.33,4.42,4.33,3.96,4.64,3.6,3.54,4.44,4.33,,,F
SUP-201,Poverty and Social Policy,"Edin, Kathryn",2011,Fall,29,3.82,3.91,4.23,4.45,4.32,,3.82,4.14,4.32,4.14,3.86,4.27,4.27,4.18,4.5,3.45,3.5,3.64,3.95,,,F
HLE-201,Poverty and Social Policy,"Edin, Kathryn",2008,Spring,16,4.39,4.44,4.17,4.24,4.5,,4.11,4.22,4.06,4.33,3.78,4.67,4.17,4.53,4.82,3.06,3.24,4.56,4.17,,,F
SUP-201,Poverty and Social Policy,"Edin, Kathryn",2010,Fall,23,4.13,4.22,4.48,4.3,4.61,,3.87,4.48,4.65,4.3,3.57,4.3,4.43,4.3,4.61,3.43,3.39,4,3.61,,,F
HLE-201,Poverty and Social Policy,"Edin, Kathryn",2010,Spring,18,3.39,3.17,4.17,4.06,4.12,,3.33,4.06,4.22,3.61,3.17,2.89,3.44,3.47,3.28,3.17,3.53,3.17,3.22,,,F
API-203,Research Design and Research Methods for Fieldwork,"Edin, Kathryn",2009,Spring,6,4,4.83,3.83,3.17,4.67,,4,4.17,3.5,4.33,3.83,4.33,4.5,3.83,4.5,3.33,3.33,4.17,4.33,,,F
HLE-201,Poverty and Social Policy,"Edin, Kathryn",2008,Fall,36,4.03,4.14,4.39,4.42,4.28,,3.81,4.31,4.32,4.31,3.58,4.17,4.03,4.08,4.53,3.21,3.63,3.61,4.11,,,F
SUP-921,Proseminar on Inequality and Social Policy I,"Ellwood, David",2019,Fall,1,4,4,4,3,5,5,3,4,3,3,4,4,4,3,5,3,4,3,3,,,M
API-101,Markets and Market Failure,"Ellwood, David",2018,Fall,49,3.67,3.55,3.8,3.08,4.26,2.96,3.65,3.94,3.14,3.55,3.69,3.63,3.16,4.19,4.1,3.69,3.61,3.43,3.47,,,M
API-101,Markets and Market Failure,"Ellwood, David",2017,Fall,51,3.82,3.96,3.88,3.06,4.48,3.36,3.84,4.47,3.12,4.1,4.2,4,3.71,4.12,4.72,3.54,3.48,3.76,3.9,,,M
API-101,Markets and Market Failure,"Ellwood, David",2016,Fall,43,3.29,3.55,3.52,2.55,4.44,3.21,3.19,3.95,2.9,3.71,3.43,3.69,3.23,4.29,4.39,3.38,3.45,3.48,3.33,,,M
API-101,Markets and Market Failure,"Ellwood, David",2019,Fall,50,3.35,3.43,3.68,2.98,4.38,2.98,3.44,4.1,3.04,3.58,3.6,3.81,3.36,4.04,4.72,3.67,3.73,3.54,3.38,,,M
BGP-460,Asia in the World Economy,"Encarnation, Dennis",2008,Spring,36,2.84,3.26,2.84,3.42,3.39,,3.08,3.16,2.32,3.62,3.44,3.81,3.59,3.36,4.35,3.21,3.18,3.28,3.13,,,M
IGA-328,Asia in the World Economy,"Encarnation, Dennis",2009,Spring,27,3.58,3.77,3.38,3.85,4,,3.62,3.38,2.54,4.23,3.92,4.23,3.88,3.81,4.58,3.12,3.08,3.92,3.81,,,M
API-510M,Policy Development Field Lab: Autonomous Vehicles,"Fagan, Mark",2019,Fall,16,4.56,4.88,4.38,3.93,4.56,4.38,4.69,4.56,4.06,4.75,4.69,4.69,4.94,4.88,5,3.19,3.67,4.88,4.63,,,M
MLD-601,Operations Management,"Fagan, Mark",2019,Fall,60,4.3,4.7,4.3,4.08,4.67,3.8,4.33,4.52,4.35,4.54,4.49,4.61,4.71,4.83,4.77,3.7,3.69,4.51,4.42,,,M
DPI-351M,"Lobbying: Theory, Practice, and Simulations","Fagan, Mark",2020,January,41,4.43,4.63,4.39,4.15,4.32,3.76,4.63,4.46,3.48,4.63,4.44,4.38,4.56,4.39,4.73,3.61,3.22,4.51,4.63,,,M
API-500M,Spring Policy Exercise,"Fagan, Mark",2019,Spring,60,3.67,4.47,3.67,3.83,3.97,3.23,4,3.92,3.39,4.2,4.27,4.42,4.54,4.48,4.72,3.58,3.53,4.44,3.98,,,M
DPI-351M,"Lobbying: Theory, Practice, and Simulations","Fagan, Mark",2019,January,46,4.11,4.49,4.15,3.67,4.44,3.64,4.47,4.33,3.26,4.48,4.52,4.51,4.35,4.67,4.73,3.61,3.41,4.74,4.38,,,M
MLD-601,Operations Management,"Fagan, Mark",2018,Fall,62,4.08,4.5,4.32,3.95,4.41,3.52,4.15,4.34,4.51,4.48,4.51,4.54,4.66,4.89,4.82,3.79,3.57,4.56,4.32,,,M
API-510M,Policy Development Field Lab: Autonomous Vehicles,"Fagan, Mark",2018,Fall,5,4.8,5,5,4.4,4.6,4.8,5,4.2,4.2,5,4.8,5,5,5,5,3.4,3.6,5,4.6,,,M
API-500M,Spring Policy Exercise,"Fagan, Mark",2018,Spring,50,3.08,4.16,3.4,3.46,3.72,3.14,3.58,3.76,3.2,4.02,4.1,4.08,4.16,4.37,4.72,3.6,3.55,4.18,3.84,,,M
MLD-601,Operations Management,"Fagan, Mark",2017,Fall,69,4.33,4.66,4.33,4.21,4.49,4.1,4.35,4.37,4.33,4.58,4.59,4.65,4.53,4.75,4.88,3.49,3.35,4.46,4.55,,,M
DPI-351M,"Lobbying: Theory, Practice, and Simulations","Fagan, Mark",2018,January,38,4.41,4.58,4.32,3.73,4.27,3.78,4.57,4.35,3.76,4.57,4.41,4.51,4.49,4.72,4.84,3.57,3.35,4.59,4.73,,,M
MLD-601,Operations Management,"Fagan, Mark",2016,Fall,60,4.1,4.58,3.98,4.23,4.6,3.45,4.19,4.4,3.81,4.42,4.54,4.48,4.54,4.76,4.88,3.5,3.48,4.58,4.44,,,M
DPI-351M,"Lobbying: Theory, Practice, and Simulations","Fagan, Mark",2017,January,53,4.34,4.66,4.32,3.6,4.42,3.6,4.51,4.26,3.72,4.55,4.42,4.58,4.6,4.53,4.75,3.7,3.38,4.58,4.58,,,M
API-501,Policy Design and Delivery I,"Fagan, Mark",2021,Fall,57,3.09,3.63,3,3.25,3.47,2.89,3.39,3.3,3.11,3.56,3.64,3.61,3.75,4.54,4.34,4.25,4.35,3.49,3.26,,,M
MLD-601,Operations Management,"Fagan, Mark",2021,Fall,48,4.27,4.65,4.25,4.04,4.6,3.98,4.46,4.19,3.83,4.48,4.5,4.5,4.27,4.77,4.96,3.54,3.4,4.73,4.75,,,M
MLD-605,Service Delivery via Systems Thinking and Supply Chain,"Fagan, Mark",2022,Spring,36,3.97,4.44,3.97,4.14,4.17,4.47,4.14,4.2,3.06,4.36,4.33,4.64,4.56,4.69,4.81,3.33,3.42,4.64,4.17,,,M
API-501,Policy Design and Delivery,"Fagan, Mark",2020,Fall,45,4.13,4.38,4.11,3.91,4.5,4.1,4.26,4.6,3.2,4.4,4.33,4.5,4.42,4.87,4.88,3.58,3.53,4.4,4.24,,,M
MLD-601,Operations Management,"Fagan, Mark",2020,Fall,50,4.36,4.65,4.38,4.14,4.44,4,4.44,4.26,4.08,4.58,4.34,4.66,4.4,4.76,4.92,3.64,3.42,4.56,4.72,,,M
DPI-351M,"Lobbying: Theory, Practice, and Simulations","Fagan, Mark",2021,January,26,4.58,4.69,4.54,4.2,4.58,4.08,4.62,4.5,3.68,4.69,4.6,4.58,4.58,4.58,4.81,3.88,3.19,4.73,4.54,,,M
MLD-605M,Service Delivery via Systems Thinking and Supply Chain,"Fagan, Mark",2021,Spring,23,3.87,4.39,4,3.91,4.14,3.87,4.22,4.04,3.52,4.48,4.26,4.61,4.48,4.61,4.91,3.55,3.57,4.39,4.22,,,M
MLD-601,Operations Management,"Fagan, Mark",2015,Fall,49,4.29,4.84,4.31,4.14,4.57,,4.43,4.45,3.91,4.71,4.65,4.65,4.86,4.8,4.84,3.33,3.4,4.63,4.51,,,M
DPI-351M,"Lobbying: Theory, Practice, and Simulations","Fagan, Mark",2016,January,42,4.38,4.5,4.38,3.85,4.63,,4.63,4.51,3.79,4.52,4.29,4.66,4.69,4.78,4.85,3.55,3.36,4.6,4.55,,,M
MLD-601,Operations Management,"Fagan, Mark",2014,Fall,50,4.32,4.64,4.43,4.11,4.55,,4.52,4.55,4.16,4.73,4.66,4.66,4.75,4.89,4.93,3.53,3.42,4.75,4.64,,,M
DPI-351M,"Lobbying: Theory, Practice, and Simulations","Fagan, Mark",2015,January,14,4.44,4.67,4.33,4.11,4.44,,4.78,4.56,3.75,4.44,4.22,4.78,4.89,4.78,4.88,3.44,3.44,4.67,4.56,,,M
MLD-601,Operations Management,"Fagan, Mark",2013,Fall,51,3.85,4.21,4.09,3.6,4.07,,3.88,3.98,4.91,4.35,4.12,4.42,4.56,4.88,4.7,3.28,3.29,4.23,4.02,,,M
DPI-351M,"Lobbying: Theory, Practice, and Simulations","Fagan, Mark",2014,January,27,4.23,4.39,4.22,3.96,4.3,,4.35,4.09,4.3,4.43,4.26,4.09,4.39,4.78,4.77,3.09,3.32,4.26,4.43,,,M
MLD-601,Operations Management,"Fagan, Mark",2012,Fall,56,3.92,4.47,4.04,3.68,4.41,,3.94,4.36,3.9,4.44,4.26,4.66,4.55,4.86,4.84,3.26,3.26,4.18,4.16,,,M
DPI-351M,"Lobbying: Theory, Practice, and Simulations","Fagan, Mark",2013,January,30,4.4,4.6,4.46,4.17,3.42,,4.25,4.74,4.5,4.52,4.52,4.8,4.68,4.92,4.96,3.29,3.25,4.64,4.38,,,M
MLD-601,Operations Management,"Fagan, Mark",2011,Fall,30,4.1,4.41,3.9,4.03,4.5,,4.41,4.45,3.59,4.48,4.62,4.59,4.55,4.76,4.76,3.41,3.41,4.48,4.52,,,M
DPI-351M,"Lobbying: Theory, Practice, and Simulations","Fagan, Mark",2012,January,24,4.11,4.17,3.72,4.11,4.61,,4.22,4.5,3.22,4.22,4.33,4.39,4.11,4.67,4.56,3.41,3.82,4.44,4.39,,,M
MLD 601,Operations Management,"Fagan, Mark",2022,Fall,36,4.42,4.81,4.25,4.25,4.67,4.31,4.4,4.7,3.23,4.73,4.7,4.62,4.87,4.87,5,,,,,4.56,4.36,M
API 501 A,Policy Design and Delivery I,"Fagan, Mark",2022,Fall,58,2.71,3.78,3,3.25,3.52,3,3.11,3.57,2.75,3.55,3.64,3.97,3.93,4.85,4.67,,,,,3.19,2.82,M
MLD 605,"Systems Thinking and Supply Chain Management Climate, Poverty and Human Rights","Fagan, Mark",2023,Spring,62,3.67,4.49,3.76,3.96,4.17,4.33,3.89,4.19,2.63,4.41,4.3,4.68,4.61,4.73,4.86,,,,,4.32,3.71,M
SUP-608,Redevelopment Policy,"Fainstein, Susan",2011,Fall,3,4.67,4.67,4.67,5,4.67,,5,5,3.33,5,4,4.67,4.33,4.67,4.67,3.67,3.67,4.33,4.33,,,F
HUT-201,Urban Politics and Planning,"Fainstein, Susan",2007,Fall,7,3.57,3.43,3.86,4,4,,3.86,4.14,3.57,4.14,4.29,4.14,3.57,4.17,4.71,3,3.33,3.71,3.86,,,F
HUT-209,Planning and Urban Theory,"Fainstein, Susan",2008,Spring,1,5,5,4,5,5,,5,5,4,5,5,5,5,5,5,3,4,5,5,,,F
HUT-208,Redevelopment Policy,"Fainstein, Susan",2008,Spring,3,4.33,5,4.67,4.67,4.67,,5,5,3.67,5,5,5,4.67,5,5,4,4,5,4.33,,,F
SUP-609,Histories and Theories of Urban Planning Interventions,"Fainstein, Susan",2010,Fall,2,1,2,2,5,1,,2,3,1,3,4,2,1,1,3,5,5,4,2,,,F
SUP-608,Redevelopment Policy,"Fainstein, Susan",2010,Fall,2,3.5,3.5,4,3.5,4.5,,4.5,4.5,3,4,4.5,4,4.5,4.5,4.5,3,3,4.5,4,,,F
HUT-208,Redevelopment Policy,"Fainstein, Susan",2010,Spring,2,4,5,5,5,5,,5,5,3.5,4.5,5,5,5,5,5,1,1,4.5,5,,,F
HUT-201,"Urban Politics, Planning, and Development","Fainstein, Susan",2009,Spring,16,3.88,3.75,4,3.94,4.07,,3.5,4.07,3.44,4,3.44,4.19,3.56,4.38,4.81,2.69,2.86,3.31,3.88,,,F
HUT-209,Histories and Theories of Urban Planning Interventions,"Fainstein, Susan",2009,Fall,1,1,1,3,4,4,,2,3,2,4,2,4,2,2,2,3,3,2,4,,,F
HUT-209,History and Theory of Urban Planning Interventions,"Fainstein, Susan",2009,Spring,2,4.5,4.5,4.5,5,5,,3.5,5,4,5,4.5,4.5,4,5,5,3,3.5,4,5,,,F
PED-131M,Policies for Competitiveness,"Farra, Fadi",2016,January,31,4.13,4.35,4.16,3.84,4.23,,4.29,4.35,3.35,4.32,4.55,4.32,4.19,4.74,4.83,3.71,3.7,4.58,4.26,,,M
PED-131M,Policies for Competitiveness,"Farra, Fadi",2015,January,28,4.22,4.54,4.32,3.72,3.96,,4.2,4.24,3.32,4.6,4.56,4.68,4.5,4.76,4.83,3.32,3.4,4.52,4.36,,,M
PED-131M,Policies for Competitiveness,"Farra, Fadi",2014,January,46,4,4.32,4.22,3.92,4.43,,4.24,4.46,2.94,4.41,4.57,4.54,4.38,4.7,4.78,3.35,3.43,4.57,4.22,,,M
PED-131M,Policies for Competitiveness,"Farra, Fadi",2013,January,44,4.03,4.24,3.8,3.51,4.06,,4.2,4.21,2.56,4.18,4.12,4.26,4,4.59,4.71,3.43,3.54,4.24,4.14,,,M
PED-131M,Policies for Competitiveness,"Farra, Fadi",2012,January,29,3.42,3.58,3.21,3.58,3.83,,3.5,4,2.54,3.88,3.64,4,3.63,4.29,4.71,3.3,3.39,3.75,3.5,,,M
PED-131M,Policies for Competitiveness,"Farra, Fadi",2011,Fall,26,4.5,4.62,4.58,3.92,4.54,,4.58,4.64,3.58,4.72,4.46,4.6,4.44,4.6,4.84,3.44,3.67,4.64,4.38,,,M
DPI-425,U.S. Workers and Workplace Policies,"Fechner, Holly",2019,Fall,11,4,4.18,3.73,4.82,4.36,4.55,3.91,4.18,2.64,4.09,4.18,4.45,3.64,4.36,4.73,3.55,3.36,4,4.09,,,F
DPI-425,U.S. Workers and Workplace Policies,"Fechner, Holly",2017,Fall,17,4.53,4.71,4.41,4.76,4.82,4.41,4.71,4.59,2.88,4.53,4.47,4.56,4.18,4.65,4.88,3.38,3.44,4.53,4.53,,,F
DPI-425,U.S. Workers and Workplace Policies,"Fechner, Holly",2016,Spring,23,4.65,4.65,4.43,4.65,4.77,,4.61,4.7,3.18,4.39,4.61,4.74,3.96,4.52,4.95,3.22,3.22,4.57,4.48,,,F
DPI-425,U.S. Workers and Workplace Policies,"Fechner, Holly",2014,Fall,17,4.65,4.59,4.35,4.88,4.64,,4.75,4.76,3.06,4.41,4.65,4.65,4.06,4.41,5,3.24,3.29,4.76,4.65,,,F
STM-131M,Marketing for Non-Profits and Government Agencies,"Felcher, Marla",2008,Spring,25,3.73,3.65,3.42,3.38,3.73,,3.69,3.96,3.27,3.81,3.31,4.08,3.81,4.31,4.31,3.08,3.4,3.81,3.62,,,F
STM-132M,Strategic Marketing Plans for Nonprofit and Public Organizations,"Felcher, Marla",2009,Spring,10,4.6,4.7,4.3,4.2,4.8,,4.6,4.8,3.4,4.8,4.8,4.9,5,5,5,3.4,3.44,4.7,4.4,,,F
STM-131M,Marketing for Nonprofits and Public Organizations,"Felcher, Marla",2008,Fall,34,3.59,3.76,3.29,3.94,4.09,,3.65,4.21,2.68,3.97,3.44,4.15,3.79,4.32,4.45,3.19,3.16,3.74,3.65,,,F
IGA-213,The Economics of National Security Seminar,"Feldstein, Martin",2018,Fall,20,4.6,4.6,4.2,4.45,4.7,4.25,4.75,4.75,2.45,4.5,4.75,4.6,4.5,4.05,4.95,3.32,3.55,4.8,4.75,,,M
IGA-213,The Economics of National Security Seminar,"Feldstein, Martin",2017,Fall,12,4.83,4.83,4.67,4.75,4.91,4.58,4.92,4.91,2.08,4.58,5,4.92,4.75,4.75,4.58,3.25,3.36,4.92,4.92,,,M
API-126,American Economic Policy,"Feldstein, Martin",2010,Spring,2,4.5,5,3.5,4,3.5,,2.5,4.5,3,4.5,4.5,4.5,4,4,5,3,3,2.5,4.5,,,M
SUP-470,Strategies and Policies for Educational Excellence with Equity,"Ferguson, Ronald",2019,Spring,20,4.2,4.3,4.1,4.3,4.6,4.4,4.2,4.47,3,4.4,4.05,4.3,4.1,4.55,4.45,3.5,3.8,3.95,4.2,,,M
SUP-470,Strategies and Policies for Narrowing Racial Achievement Gaps,"Ferguson, Ronald",2018,Spring,5,4.2,4,4.2,4.6,4.6,4.6,4,4.4,2.8,4.2,3.8,4.6,4.2,4.6,4.8,3.2,3.6,4.2,4.4,,,M
SUP-470,Strategies and Policies for Narrowing Racial Achievement Gaps,"Ferguson, Ronald",2017,Spring,9,4.33,4.44,4.22,4.67,4.56,4.33,4.44,4.56,2.89,4.33,4,4,4.22,4.33,4.67,3.78,3.56,4.22,4.67,,,M
SUP-470,Strategies and Policies for Educational Excellence with Equity,"Ferguson, Ronald",2022,Spring,2,4.5,5,4.5,4.5,5,5,5,4,3,5,5,5,4.5,4.5,4.5,3,3.5,5,4.5,,,M
SUP-470,Strategies and Policies for Educational Excellence with Equity,"Ferguson, Ronald",2021,Spring,6,3.33,4.17,4.5,4.33,4.33,4.17,4.5,4.33,3.17,4.5,3.83,4,3.83,4.67,4.17,3.5,3.83,3.83,4.17,,,M
SUP-470,Strategies and Policies for Narrowing Racial Achievement Gaps,"Ferguson, Ronald",2016,Spring,8,4,3.88,4.13,4.5,4.5,,4,4.13,2.86,4,3.38,3.88,4.13,4.25,4.38,3,3.25,3.88,4.25,,,M
SUP-470,Strategies and Policies for Narrowing Racial Achievement Gaps,"Ferguson, Ronald",2015,Spring,30,3.36,3.62,3.48,4.26,3.91,,3.86,3.77,2.74,4.17,3.27,3.57,3.55,4.09,4.18,3.43,3.39,3.41,3.83,,,M
SUP-470,Strategies and Policies for Narrowing Racial Achievement Gaps,"Ferguson, Ronald",2014,Spring,5,3.8,3.8,3.8,4,3.8,,3.6,3.8,3,3.8,3,3.6,3.4,3.6,3.8,3,3.4,3.2,3.6,,,M
SUP-470,Strategies and Policies for Narrowing Racial Achievement Gaps,"Ferguson, Ronald",2013,Spring,7,3.86,3.71,3.43,4.14,4.14,,4,4,2.86,4.43,3.14,3.86,3.14,3.71,4.29,3.14,3.29,3.29,4,,,M
SUP-470,Strategies and Policies for Narrowing Racial Achievement Gaps,"Ferguson, Ronald",2012,Spring,1,1,1,1,4,1,,1,1,1,2,1,1,1,4,1,3,4,1,2,,,M
HLE-270,Youth Development and Education Policy,"Ferguson, Ronald",2008,Spring,9,4,4.2,4.2,4.4,4,,4.33,4.3,3.1,4.4,4.1,4.4,4.2,4.7,4.7,3.1,3,4.2,4.2,,,M
SUP-470,Strategies and Policies for Narrowing Racial Achievement Gaps,"Ferguson, Ronald",2011,Spring,14,2.85,3,2.85,3.69,3,,2.77,3,3.08,3.77,2.46,3.62,2.77,2.92,4.08,3.08,3.31,2.62,3.15,,,M
HLE-270,Youth Development and The Achievement Gap,"Ferguson, Ronald",2010,Spring,3,4,4.67,5,4.67,4.67,,4.33,4.67,3.33,5,4,4.33,5,4.67,5,3.67,4,4.33,5,,,M
HLE-270,Youth Development and Education Policy,"Ferguson, Ronald",2009,Spring,32,3.16,3.32,3.47,3.94,3.56,,3.19,3.87,3.19,3.81,3.26,3.5,3.69,3.65,3.69,3.06,3.32,3.16,3.44,,,M
DEV 101,Economic Development Theory and Evidence,"La Ferrara, Eliana",2022,Fall,80,3.93,4.03,4.11,4.04,4.35,3.98,4.02,4.11,2.78,4.27,3.62,4.65,4.48,4.61,4.83,,,,,4.1,4.01,F
PPP-100,"Press, Politics, and Public Policy","Fiedler, Tom",2008,Spring,11,4.36,4.64,3.91,3.91,4.27,,4.27,4.18,2.91,4.64,4.27,4.64,4.36,4.55,4.73,2.91,3,4.18,4.27,,,M
SUP-518,Economics of Global Health,"Fink, Gunther",2013,Spring,7,4.33,4.83,4.83,4,4.67,,4.33,4.17,3.8,4.67,4.33,4.67,4.33,4.5,5,3,3.17,4.5,4.67,,,M
SUP-518,Economics of Global Health,"Fink, Gunther",2012,Spring,2,3.5,4.5,4,5,4.5,,4,3.5,3.5,4.5,4.5,4.5,3.5,4.5,5,3,3,4.5,5,,,M
MLD-275,Negotiation Practicum,"Flax, Joshua",2016,Spring,5,4,3.8,3.8,4,4.8,,4,4.4,4,4.2,3.8,4.8,4.4,4.8,5,3.2,3,4.4,4,,,M
MLD-275,Negotiation Practicum,"Flax, Joshua",2015,Spring,13,4.11,3.78,3.78,3.89,4.33,,4.22,4,3.22,4,3.67,4,4.11,4.44,4.44,3.89,4,3.67,3.67,,,M
MLD-221,Negotiation Analysis,"Flax, Joshua",2013,Fall,77,3.33,2.99,3.39,3.99,4.21,,3.3,3.94,3.79,3.41,3.12,3.66,3.19,3.91,3.68,3.55,3.8,2.86,3.29,,,M
SUP-652,Transportation Planning and Development,"Flores Dewey, Onesimo",2014,Fall,2,3.5,3.5,3.5,4.5,4,,4,4.5,3,4,3.5,4.5,3.5,4.5,5,3,3,3.5,3.5,,,M
SUP-652,Transportation Planning and Development,"Flores Dewey, Onesimo",2013,Fall,8,3.57,4,3.43,4.14,3.67,,3.57,4,3.14,4.29,3.71,4.29,4.29,4.57,4.71,3.43,3.86,3.14,4.29,,,M
SUP-701,Workshop on Crime and Criminal Justice Reform in Global Context,"Foglesong, Todd",2014,Spring,5,2.75,3,3,2.8,3,,3,4,2.6,4.2,2.6,4.6,4.4,3.6,4.2,3.8,3.6,3.2,3.4,,,M
ITF-230,International Financial Management,"Foley, C. Fritz",2010,Fall,5,4.4,4.8,4.6,4.6,4.4,,4.8,4.6,4.2,4.6,4.8,4.6,4.8,4.6,4.8,4.2,4.2,4.6,4.6,,,M
DPI-391,"Race, Inequality, and American Democracy","Francis, Megan",2019,Fall,36,4.86,4.91,4.78,4.94,4.83,4.89,4.78,4.81,3.29,4.94,4.5,4.97,4.75,4.89,4.97,3.26,3.26,4.72,4.86,,,F
